per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;fecha_act;ipbm_1er_anio;ipbm_2do_anio;ipbm_3er_anio;ipbm_4to_anio;ipbm_5to_anio
2021-2022;26;Tecnología;Centro de Formación Técnica;Técnico en Mecánica Automotriz;Septiembre de 2021;707288.8191785514;763281.879204534;799431.2039525921;864221.8673167083;954121.1075325484
2021-2022;27;Tecnología;Centro de Formación Técnica;Técnico en Mecánica Industrial;Septiembre de 2021;905771.8009847875;958368.2631301995;988716.4469095569;1031761.936679564;1049947.0474545944
2021-2022;28;Tecnología;Centro de Formación Técnica;Técnico en Minería y Metalurgia;Septiembre de 2021;1040363.962513103;1070875.5948041189;1051297.0611553816;993393.6624097787;1571582.621141969
2021-2022;29;Salud;Centro de Formación Técnica;Técnico en Podología;Septiembre de 2021;619684.1467789669;614161.4415339633;616933.5072791248;639738.8613718568;617747.1626640025
2021-2022;30;Tecnología;Centro de Formación Técnica;Técnico en Prevención de Riesgos;Septiembre de 2021;620474.1658746912;649179.9406165814;698206.1152798187;766337.5666879397;835003.2568926439
2021-2022;31;Tecnología;Centro de Formación Técnica;Técnico en Procesos Industriales;Septiembre de 2021;680559.5146046274;724289.1095091975;768531.7626624445;877750.0695090787;848645.704746866
2021-2022;32;Arte y Arquitectura;Centro de Formación Técnica;Técnico en Producción Gráfica y Multimedia;Septiembre de 2021;586909.8319322924;534628.1805869951;748763.6981202567;810883.4183439899;823438.3711210979
2021-2022;33;Ciencias Básicas;Centro de Formación Técnica;Técnico en Química (Análisis e Industrial);Septiembre de 2021;627491.5539797156;688274.3092912773;753139.6885997099;783748.2565194413;843062.4862801158
2021-2022;34;Salud;Centro de Formación Técnica;Técnico en Radiología y Radioterapia;Septiembre de 2021;515992.2997936256;568812.5517050729;616595.0520413592;637136.8111327704;641978.6057151569
2021-2022;35;Tecnología;Centro de Formación Técnica;Técnico en Refrigeración y Climatización;Septiembre de 2021;699636.8876551326;731665.7611653318;761040.8147910199;870568.9248689536;940073.5511353848
2021-2022;36;Ciencias Sociales;Centro de Formación Técnica;Técnico en Servicio Social;Septiembre de 2021;564151.9329147269;572590.6682192653;602279.2493493833;633050.5732699229;674153.6513788771
2021-2022;37;Tecnología;Centro de Formación Técnica;Técnico en Telecomunicaciones;Septiembre de 2021;671507.1319407691;724968.6083007719;777921.8676364816;834264.5141265021;909869.3569707593
2021-2022;38;Salud;Centro de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;Septiembre de 2021;576911.433269733;601985.4732626692;630092.6991576003;649221.6646186183;642374.5273215191
2021-2022;39;Tecnología;Centro de Formación Técnica;Técnico en Topografía;Septiembre de 2021;733387.0922200765;779561.2594187998;814805.116505238;865613.1050408516;944141.9263013009
2021-2022;40;Administración y Comercio;Centro de Formación Técnica;Técnico en Turismo y Hotelería;Septiembre de 2021;525410.7279360349;570825.562025437;603536.0354154264;645237.7991988291;686445.750325108
2021-2022;41;Derecho;Centro de Formación Técnica;Técnico Jurídico;Septiembre de 2021;623257.0364894922;662410.4277139147;731523.8396786348;750334.4061434752;744282.0306292041
2021-2022;42;Salud;Centro de Formación Técnica;Técnico Laboratorista Dental;Septiembre de 2021;534550.8904102998;593091.3785782293;578791.3679575928;607608.4924633873;636530.0810982715
2021-2022;43;Agropecuaria;Centro de Formación Técnica;Técnico Veterinario;Septiembre de 2021;502809.6788777989;558002.6403785744;573409.0355285353;593580.2051273148;582843.2706340718
2021-2022;44;Administración y Comercio;Instituto Profesional;Administración de Empresas e Ing. Asociadas;Septiembre de 2021;950980.4748875396;993533.7456735669;1036802.2602094543;1100333.8278189404;1168287.127343269
2021-2022;45;Administración y Comercio;Instituto Profesional;Administración Gastronómica;Septiembre de 2021;550219.0118566026;561399.9311662919;622024.2562660975;685285.8841075066;742735.9666231863
2021-2022;46;Ciencias Sociales;Instituto Profesional;Administración Pública;Septiembre de 2021;1510856.7646119762;1573481.458130195;1601655.3123641224;1634258.7553461853;1682653.800436238
2021-2022;47;Administración y Comercio;Instituto Profesional;Administración Turística y Hotelera;Septiembre de 2021;546854.4885634067;604375.272251392;650067.0748494116;712565.3374367481;769301.7092823712
2021-2022;48;Arte y Arquitectura;Instituto Profesional;Comunicación Audiovisual y/o Multimedia;Septiembre de 2021;617518.5461055647;646347.0609278746;724448.0118485877;762126.9858527618;786722.9929764412
2021-2022;49;Tecnología;Instituto Profesional;Construcción Civil;Septiembre de 2021;894342.1024332457;964854.3513730887;1059944.2643735781;1175370.9985275227;1276474.3274988146
2021-2022;50;Administración y Comercio;Instituto Profesional;Contador Auditor;Septiembre de 2021;890913.4976291347;982394.0505129015;1068867.7289284766;1167453.255974717;1253153.3157763262
2021-2022;51;Arte y Arquitectura;Instituto Profesional;Diseño de Ambientes e Interiores;Septiembre de 2021;652531.7236535089;673771.1405761666;722545.983020135;759174.2550792582;772244.4913032766
2021-2022;52;Arte y Arquitectura;Instituto Profesional;Diseño de Vestuario;Septiembre de 2021;633010.6963496584;641639.5383698837;642761.6221302729;765914.059325915;845109.2838246649
2021-2022;53;Arte y Arquitectura;Instituto Profesional;Diseño Gráfico;Septiembre de 2021;612824.4395405245;650130.6049480065;684304.37208863;753386.5743139926;783964.4669228481
2021-2022;54;Tecnología;Instituto Profesional;Diseño Industrial;Septiembre de 2021;655760.6062576283;648814.8976035906;732493.1140898571;862834.5121728524;927089.350303302
2021-2022;55;Agropecuaria;Instituto Profesional;Ingeniería Agrícola;Septiembre de 2021;677719.7152140633;761474.4261285412;799592.5161272571;849002.3226243459;910958.5543260154
2021-2022;56;Tecnología;Instituto Profesional;Ingeniería en Automatización, Instrumentación y Control;Septiembre de 2021;1225922.2128601663;1112268.7995362023;1169579.4530185515;1243949.0017691306;1534756.5745109357
2021-2022;57;Administración y Comercio;Instituto Profesional;Ingeniería en Comercio Exterior;Septiembre de 2021;834599.9968428282;940147.65498355;989805.504069951;1072549.977294123;1124280.3972571723
2021-2022;58;Tecnología;Instituto Profesional;Ingeniería en Computación e Informática;Septiembre de 2021;1025566.3171886993;1142975.056607702;1225050.1687185005;1321671.3108703638;1390424.9773777889
2021-2022;59;Tecnología;Instituto Profesional;Ingeniería en Conectividad y Redes;Septiembre de 2021;981340.5959656734;1158495.8763144936;1258862.977924743;1422626.5149653465;1537368.1549731353
2021-2022;60;Tecnología;Instituto Profesional;Ingeniería en Construcción;Septiembre de 2021;780767.2760600838;901538.6429036247;995964.1145954602;1100405.2440280977;1183082.9051287463
2021-2022;61;Tecnología;Instituto Profesional;Ingeniería en Electricidad;Septiembre de 2021;961438.6276445022;1098909.4846606571;1218517.7980775102;1384543.1876741855;1496421.7665562984
2021-2022;62;Administración y Comercio;Instituto Profesional;Ingeniería en Finanzas;Septiembre de 2021;978590.2162067663;1093444.6143322557;1204133.0934831118;1378387.5074794763;1391582.67403317
2021-2022;63;Ciencias Sociales;Instituto Profesional;Ingeniería en Gestión Pública;Septiembre de 2021;1067165.0975873803;1148825.2833862086;1182119.9622537238;1336073.7885203783;1462384.4787663908
2021-2022;64;Administración y Comercio;Instituto Profesional;Ingeniería en Logística;Septiembre de 2021;975395.7841210905;1019443.4928616199;1119403.7633963544;1237859.2631621417;1303816.3172257002
2021-2022;65;Administración y Comercio;Instituto Profesional;Ingeniería en Marketing;Septiembre de 2021;829307.1108900048;915871.491393741;1012909.1331169493;1113167.6327822504;1247313.537845921
2021-2022;66;Tecnología;Instituto Profesional;Ingeniería en Mecánica Automotriz;Septiembre de 2021;798172.9776398415;882102.5313427758;952297.9519144972;1036180.8031207663;1125144.1976563088
2021-2022;67;Tecnología;Instituto Profesional;Ingeniería en Medio Ambiente;Septiembre de 2021;698354.7508474111;742337.0976758754;785085.5651721823;951952.7655531135;1053818.3634282476
2021-2022;68;Tecnología;Instituto Profesional;Ingeniería en Minas y Metalurgia;Septiembre de 2021;942786.4038972199;1050718.7402367485;1199441.6804672424;1377428.676476846;1512535.9172913113
2021-2022;69;Tecnología;Instituto Profesional;Ingeniería en Prevención de Riesgos;Septiembre de 2021;807874.3605665978;847806.1581172614;912031.170708759;990962.8800337191;1103081.1377311407
2021-2022;70;Tecnología;Instituto Profesional;Ingeniería en Química;Septiembre de 2021;764782.3054006436;825882.2040443247;903440.707131758;977042.0818036175;1056662.094502802
2021-2022;71;Administración y Comercio;Instituto Profesional;Ingeniería en Recursos Humanos;Septiembre de 2021;853824.7966471143;918720.2445110494;960973.7509144574;1039301.745701377;1109598.380535326
2021-2022;72;Tecnología;Instituto Profesional;Ingeniería en Refrigeración y Climatización;Septiembre de 2021;800175.7311888285;956043.995679679;1085159.2591213775;1187878.3617375623;1200475.9910221605
2021-2022;73;Administración y Comercio;Instituto Profesional;Ingeniería en Seguridad Privada;Septiembre de 2021;1442080.7120367312;1508443.432028871;1486103.1770654914;1266764.5588;1281909.9617991666
2021-2022;74;Tecnología;Instituto Profesional;Ingeniería en Telecomunicaciones;Septiembre de 2021;849198.2482136291;985543.484987841;1102323.5581972967;1258124.139465665;1421407.5854065912
2021-2022;75;Tecnología;Instituto Profesional;Ingeniería Industrial;Septiembre de 2021;1273171.595335926;1169781.1769355333;1267633.920055799;1407816.646342735;1551024.5794705418
2021-2022;76;Tecnología;Instituto Profesional;Ingeniería Mecánica;Septiembre de 2021;1001509.5890403888;1090124.4368881998;1163109.238398894;1268996.0216947966;1380878.7553288715
2021-2022;77;Salud;Instituto Profesional;Kinesiología;Septiembre de 2021;679703.1636925627;787600.3770758866;808615.4509780761;942433.5631160316;872284.2942629558
2021-2022;78;Educación;Instituto Profesional;Psicopedagogía;Septiembre de 2021;592386.4797088626;645684.0991701467;734824.9254584172;805437.584621703;861045.7022939816
2021-2022;79;Ciencias Sociales;Instituto Profesional;Publicidad;Septiembre de 2021;579317.0712625243;681263.081983916;757807.7531191331;837929.1462921603;945654.6931589548
2021-2022;80;Ciencias Sociales;Instituto Profesional;Relaciones Públicas;Septiembre de 2021;747246.1735892921;798086.2689255148;853235.2661399181;858141.7603075966;900107.1935937784
2021-2022;81;Agropecuaria;Instituto Profesional;Técnico Agropecuario;Septiembre de 2021;576686.6014631435;612506.6190503591;633397.1734041228;662147.8394062958;707566.0274240023
2021-2022;82;Educación;Instituto Profesional;Técnico Asistente del Educador de Párvulos;Septiembre de 2021;474816.77590768033;483346.49429050245;500253.90846928937;511507.13435488596;532634.0512865834
2021-2022;83;Educación;Instituto Profesional;Técnico Asistente del Educador Diferencial;Septiembre de 2021;435802.0659249725;436268.1720724215;468764.60998920177;512962.8054551936;544174.9172747388
2021-2022;84;Salud;Instituto Profesional;Técnico Dental y Asistente de Odontología;Septiembre de 2021;442866.4873705445;465300.53301003505;498584.1023467451;516051.3289307689;553977.8895458848
2021-2022;85;Administración y Comercio;Instituto Profesional;Técnico en Administración de Empresas;Septiembre de 2021;777986.05151168;807889.8099604828;850155.4949589139;903514.9893036858;958304.9738565458
2021-2022;86;Administración y Comercio;Instituto Profesional;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2021;672421.8481100935;719564.199736502;759611.0449125199;832106.9499825056;878603.7388291762
2021-2022;87;Tecnología;Instituto Profesional;Técnico en Administración de Redes y Soporte;Septiembre de 2021;673866.7235165944;723677.534199007;789939.9073495986;841649.4391773785;902331.2723333563
2021-2022;88;Administración y Comercio;Instituto Profesional;Técnico en Administración de Ventas;Septiembre de 2021;766648.8171656635;921681.4453394001;1087944.8800159134;1194982.9951861438;975533.0618003182
2021-2022;89;Administración y Comercio;Instituto Profesional;Técnico en Administración Financiera y Finanzas;Septiembre de 2021;809480.8392767562;849675.5994231048;906577.99500508;973760.3195458676;1053699.1731560307
2021-2022;90;Humanidades;Instituto Profesional;Técnico en Bibliotecas y Centros de Documentación;Septiembre de 2021;600367.5910536633;614232.6978651902;658998.1596549308;728586.4534347814;757837.6473840926
2021-2022;91;Administración y Comercio;Instituto Profesional;Técnico en Comercio Exterior;Septiembre de 2021;730136.4743403766;780646.7848445332;828621.4884053784;900888.040897281;930438.7384185818
2021-2022;92;Tecnología;Instituto Profesional;Técnico en Computación e Informática;Septiembre de 2021;799934.4236093495;877337.5488932418;926812.650459068;999501.221681655;1062299.947755989
2021-2022;93;Arte y Arquitectura;Instituto Profesional;Técnico en Comunicación Audiovisual;Septiembre de 2021;570056.8906373731;599192.0561190475;621375.44881287;689076.1499840685;760380.772837781
2021-2022;94;Tecnología;Instituto Profesional;Técnico en Construcción y Obras Civiles;Septiembre de 2021;700446.1605586604;737103.9825683376;786087.9031901287;848965.6840487649;925538.0409021004
2021-2022;95;Administración y Comercio;Instituto Profesional;Técnico en Contabilidad General;Septiembre de 2021;814030.26716626;836258.9269519114;883666.5958758151;929162.3919726632;991532.4122925835
2021-2022;96;Administración y Comercio;Instituto Profesional;Técnico en Contabilidad Tributaria;Septiembre de 2021;764766.5790108994;832259.9909193603;880413.7755759496;926469.4528833911;1058176.9394315842
2021-2022;97;Educación;Instituto Profesional;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2021;591465.2765368054;621537.8412756404;640509.4852879532;670136.340428723;693393.3938407237
2021-2022;98;Arte y Arquitectura;Instituto Profesional;Técnico en Dibujo Arquitectónico;Septiembre de 2021;637327.8108916706;661867.5433515423;705208.9471728946;723169.8906917508;783177.7091785943
2021-2022;99;Arte y Arquitectura;Instituto Profesional;Técnico en Diseño Gráfico;Septiembre de 2021;524600.5988789077;558209.0463524527;583341.2992438044;631892.0326873597;656945.479601114
2021-2022;100;Tecnología;Instituto Profesional;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2021;743429.0229280929;778080.68398545;826940.6605100263;900104.2180306189;945720.5565097092
