per_sies;cod_ies;total_mujeres;total_hombres;total_gral;prom_edad_mujeres;prom_edad_hombres;prom_edad_inst;num_acad_1_inst;num_acad_2_inst;num_acad_3_mas_inst;num_acad_nform_doctor;num_acad_nform_magister;num_acad_nform_esp_med_odo;num_acad_nform_tit_prof;num_acad_nform_licencia;num_acad_nform_tns;num_acad_nform_tnm;num_acad_nform_ens_media;num_acad_nform_stit_sgra;num_acad_nform_sin_info;num_acad_reg_ar_pa;num_acad_reg_tarap;num_acad_reg_antof;num_acad_reg_ataca;num_acad_reg_coqui;num_acad_reg_valpo;num_acad_reg_metro;num_acad_reg_ohigg;num_acad_reg_maule;num_acad_reg_nuble;num_acad_reg_biobi;num_acad_reg_arau;num_acad_reg_losri;num_acad_reg_losla;num_acad_reg_aysen;num_acad_reg_magal;num_acad_reg_sin_inf;num_acad_nac_chile;num_acad_nac_extra;prom_gral_hrs_acad;prom_muj_hrs_acad;prom_hom_hrs_acad;num_acad_hrs_menos_11;num_acad_hrs_ent_11_22;num_acad_hrs_ent_23_38;num_acad_hrs_mas_38;num_acad_hrs_sin_info
PAC_2018;754;1;25;26;39;59.24;58.4615384615385;;1;;;7;;14;;4;1;;;;;;;;;26;;;;;;;;;;;;26;;14.8846153846154;5;15.28;18;3;;5;
PAC_2018;767;10;15;25;34.6;41.2;38.56;5;5;;1;5;;18;1;;;;;;;;;;;;25;;;;;;;;;;;24;1;11.28;9.6;12.4;21;;;4;
PAC_2018;782;;7;7;;45.2857142857143;45.2857142857143;;;;;2;;4;;;1;;;;;;4;;;;3;;;;;;;;;;;7;;21.7142857142857;;21.7142857142857;;4;2;1;
PAC_2018;914;3;11;14;38.6666666666667;38.7272727272727;38.7142857142857;;3;;1;5;;2;5;1;;;;;;;;;;;;;14;;;;;;;;;14;;20.7142857142857;25.3333333333333;19.4545454545455;4;6;1;3;
PAC_2018;916;4;4;8;44.75;37.75;41.25;1;1;1;;3;;5;;;;;;;;;;;;;;;;;;8;;;;;;8;;15.375;16.5;14.25;;8;;;
PAC_2017;99;16;22;38;42.5;50.1363636363636;46.9210526315789;4;5;5;1;5;;25;;5;;;2;;;;;;;;;;;;;;;38;;;;38;;14.9210526315789;17.875;12.7727272727273;18;13;4;3;
PAC_2017;100;1620;2654;4274;41.7932098765432;44.4088168801809;43.4174075807206;496;529;359;32;773;1;2682;131;357;;;298;;103;155;250;88;191;220;1491;181;322;;512;240;122;225;59;115;;4212;62;8.84323425362669;8.9448041975308;8.78123602110021;2660;1566;43;5;
PAC_2017;101;20;32;52;42.6;46.84375;45.2115384615385;3;10;4;;3;;41;6;2;;;;;;;;;;52;;;;;;;;;;;;52;;5.65384615384615;6.3;5.25;46;6;;;
PAC_2017;103;80;229;309;43.6875;48.4279475982533;47.2006472491909;18;26;25;2;56;;227;16;8;;;;;;;;;;27;164;40;;;34;44;;;;;;308;1;16.1618122977346;16.49375;16.0458515283843;147;76;48;38;
PAC_2017;104;35;91;126;48.7142857142857;50.3736263736264;49.9126984126984;5;13;6;5;41;;79;1;;;;;;;;;;;;126;;;;;;;;;;;126;;13.452380952381;19.7428571428571;11.032967032967;78;23;11;14;
PAC_2017;106;169;119;288;45.0355029585799;44.1428571428571;44.6666666666667;37;50;51;5;109;;167;7;;;;;;;;;;13;16;188;1;;;69;1;;;;;;286;2;7.11197916666667;7.66715976331361;6.32352941176471;260;5;5;18;
PAC_2017;108;15;17;32;52;43;47.3548387096774;4;2;2;;16;;10;6;;;;;;;;;;;;32;;;;;;;;;;;30;2;20.8125;23.0666666666667;18.8235294117647;9;10;12;1;
PAC_2017;109;3;2;5;49;46;47.8;;1;1;;4;;;1;;;;;;;;;;;;;;;;5;;;;;;;5;;6.8;6.66666666666667;7;5;;;;
PAC_2017;111;1323;2594;3917;39.4943310657596;41.3107170393215;40.6972172581057;486;468;256;22;869;1;2387;286;273;40;;39;;;;;;;740;2856;;;;321;;;;;;;3837;80;25.5082971661986;26.984126984127;24.7555898226677;726;936;1272;983;
PAC_2017;113;199;175;374;39.2763819095477;40.9314285714286;40.0508021390374;84;62;27;2;15;1;326;12;16;;;2;;;;;;;;71;82;;;168;;53;;;;;373;1;8.31483957219251;8.99371859296482;7.54285714285714;294;56;5;19;
PAC_2017;116;827;1423;2250;39.9334945586457;41.4279690794097;40.8786666666667;282;320;145;6;302;;1778;42;76;;;46;;85;115;128;57;162;151;359;92;206;;376;165;92;200;;62;;2234;16;9.98475999999989;10.8282829504232;9.49453267744205;1656;348;126;120;
PAC_2017;117;231;181;412;39.6233766233766;40.6629834254144;40.0800970873786;79;93;39;4;151;;238;9;10;;;;;;;;;;;412;;;;;;;;;;;390;22;26.4199029126214;25.4978354978355;27.5966850828729;82;134;70;126;
PAC_2017;119;5;1;6;51.6;46;50.6666666666667;;1;2;1;4;;;1;;;;;;;;;;;;6;;;;;;;;;;;1;5;22.5;19;40;3;;;3;
PAC_2017;120;114;110;224;40.640350877193;44.1545454545455;42.3660714285714;49;26;17;;17;;171;18;18;;;;;;;;;;45;54;;;;125;;;;;;;223;1;11.5892857142857;10.7543859649123;12.4545454545455;147;49;13;15;
PAC_2017;123;529;589;1118;38.3062381852552;40.295415959253;39.3542039355993;247;145;89;5;112;11;731;170;79;8;;2;;;;;;154;;677;143;;;;144;;;;;;1103;15;16.9981663685152;17.1568052930057;16.8556876061121;463;361;162;132;
PAC_2017;126;428;556;984;39.9859813084112;43.7410071942446;42.1077235772358;162;138;80;2;148;;687;96;50;1;;;;;;;;30;105;413;;78;;95;64;;199;;;;975;9;9.04674796747967;9.94392523364486;8.35611510791367;753;154;43;34;
PAC_2017;129;70;115;185;39.5;41.3391304347826;40.6432432432432;27;21;15;;12;;106;37;6;3;;21;;;;;;;37;148;;;;;;;;;;;171;14;13.9675675675676;9.31428571428571;16.8;106;38;25;16;
PAC_2017;131;2;;2;63;;63;;;;;;;;1;;;;1;;;;;;;;2;;;;;;;;;;;2;;12;12;;;2;;;
PAC_2017;132;39;131;170;41.6153846153846;42.7862595419847;42.5176470588235;7;17;11;;20;;120;12;17;;;1;;;;;;;;170;;;;;;;;;;;167;3;18.9411764705882;20.0769230769231;18.6030534351145;70;51;15;34;
PAC_2017;137;27;22;49;41.7037037037037;38.1818181818182;40.1224489795918;10;5;8;1;12;;31;4;1;;;;;;;;;;;49;;;;;;;;;;;48;1;21.5714285714286;19.8518518518519;23.6818181818182;11;17;15;6;
PAC_2017;138;21;11;32;52.6666666666667;43.6363636363636;49.5625;2;3;4;;10;;22;;;;;;;;;;;;;;;;;32;;;;;;;32;;8.34375;7.76190476190476;9.45454545454546;24;6;2;;
PAC_2017;139;300;390;690;42.42;45.3641025641026;44.0840579710145;83;97;71;10;250;;398;4;27;;;1;;;;;;;;;;;;690;;;;;;;687;3;15.9521739130435;16.5533333333333;15.4897435897436;327;205;89;69;
PAC_2017;140;14;12;26;44.0714285714286;49.6666666666667;46.6538461538462;4;2;7;1;12;;11;;;1;;1;;;;;;;26;;;;;;;;;;;;26;;5.61538461538462;5.78571428571429;5.41666666666667;23;1;2;;
PAC_2017;143;1802;2201;4003;38.2386237513873;40.4875056792367;39.4751436422683;748;657;277;2;517;2;3039;;443;;;;;;;280;;187;509;1403;383;341;;383;178;;339;;;;3950;53;22.9285813417679;21.8008077444806;23.8519107476343;1189;1163;873;778;
PAC_2017;144;86;205;291;39.1279069767442;42.609756097561;41.5807560137457;31;34;14;3;20;;159;65;22;1;;21;;;;;;;47;244;;;;;;;;;;;283;8;9.55670103092783;8.44186046511628;10.0243902439024;210;55;9;17;
PAC_2017;148;7;5;12;44;44;44;2;1;4;1;4;;2;5;;;;;;;;;;;;12;;;;;;;;;;;10;2;4.75;4.14285714285714;5.6;12;;;;
PAC_2017;152;215;168;383;36.5255813953488;38.8869047619048;37.5613577023499;110;62;30;1;25;;280;29;27;21;;;;;;;101;;2;236;;43;;;;;;;1;;379;4;21.4699738903394;23.6279069767442;18.7083333333333;160;77;34;112;
PAC_2017;155;238;317;555;42.5798319327731;44.2902208201893;43.5567567567568;80;63;49;;71;1;394;57;31;;;1;;;;;;;82;473;;;;;;;;;;;548;7;13.6976726726721;13.9698879551975;13.4932965299558;325;141;36;53;
PAC_2017;162;13;63;76;34.4615384615385;38.9523809523809;38.1842105263158;8;4;1;;7;;53;;11;;;5;;;;;;;;76;;;;;;;;;;;72;4;13.5657894736842;12.6538461538462;13.7539682539683;36;28;6;6;
PAC_2017;165;213;374;587;40.6103286384977;44.4117647058824;43.0323679727428;78;70;38;2;116;;454;7;7;;;1;;;;;;;95;;158;91;;41;98;89;7;8;;;578;9;13.0340715502555;12.0985915492958;13.5668449197861;299;202;57;29;
PAC_2017;170;1;6;7;41;55.1666666666667;53.1428571428571;;1;;;;;3;1;3;;;;;;;;;;;7;;;;;;;;;;;6;1;16.8571428571429;4;19;5;;;2;
PAC_2017;171;4;13;17;47.25;46.3076923076923;46.5294117647059;2;;;;6;;10;1;;;;;;;;;;;;17;;;;;;;;;;;17;;56;56;56;;;;17;
PAC_2017;176;260;171;431;42.8269230769231;39.906432748538;41.6682134570766;93;60;51;;33;5;254;125;11;1;;2;;;;;;109;;21;;78;;151;33;;39;;;;428;3;9.92343387470997;10.7657692307692;8.64269005847953;325;43;53;10;
PAC_2017;183;65;38;103;47.1538461538462;40.9210526315789;44.8543689320388;9;19;18;1;10;;71;10;4;4;;3;;;;;;;;103;;;;;;;;;;;101;2;10.1747572815534;11.0769230769231;8.63157894736842;66;28;8;1;
PAC_2017;193;6;48;54;41.3333333333333;49.125;48.2592592592593;1;3;2;3;8;;40;1;2;;;;;;;;;;;54;;;;;;;;;;;54;;12.5555555555556;10.8333333333333;12.7708333333333;33;12;4;4;1
PAC_2017;214;26;34;60;38.8461538461538;38.7941176470588;38.8166666666667;11;6;5;;;1;48;5;6;;;;;;;;;;18;42;;;;;;;;;;;60;;38.4;38.7692307692308;38.1176470588235;;;52;8;
PAC_2017;218;129;72;201;45.4418604651163;41.7361111111111;44.1144278606965;36;29;25;1;15;6;152;11;9;;;7;;;;;;;;201;;;;;;;;;;;201;;14.3373134328358;15.8162790697674;11.6875;109;48;28;16;
PAC_2017;221;34;74;108;41.5588235294118;41.1351351351351;41.2685185185185;8;12;11;;27;;56;11;13;1;;;;;;;;;;108;;;;;;;;;;;108;;9.62037037037037;11.9117647058824;8.56756756756757;76;28;3;1;
PAC_2017;224;1;3;4;37;56.6666666666667;51.75;;1;;;;;4;;;;;;;;;;;;;4;;;;;;;;;;;4;;2.5;2;2.66666666666667;4;;;;
PAC_2017;229;4;;4;59.75;;59.75;;1;1;;;;3;;1;;;;;;;;;;;4;;;;;;;;;;;4;;14.8125;14.8125;;1;2;1;;
PAC_2017;236;3;3;6;53.6666666666667;46.3333333333333;50;;;1;;;1;2;;3;;;;;;;;;;;6;;;;;;;;;;;6;;18;24;12;3;2;;1;
PAC_2017;241;3;5;8;55.6666666666667;60;58.375;;;1;;1;;7;;;;;;;;;;;;;8;;;;;;;;;;;4;4;8.375;9;8;6;2;;;
PAC_2017;257;16;44;60;47.125;43.3409090909091;44.35;5;1;5;;8;;44;2;6;;;;;;;;;60;;;;;;;;;;;;;60;;12.8666666666667;13.625;12.5909090909091;34;18;6;2;
PAC_2017;260;1655;1298;2953;40.5214501510574;40.2365177195686;40.3962072468676;666;469;274;5;267;5;2333;39;229;;;75;;110;114;116;63;203;172;560;134;266;;445;272;132;287;;79;;2929;24;12.3329867930917;13.89816918429;10.3373189522342;1943;482;282;246;
PAC_2017;261;41;63;104;41.1219512195122;40.4920634920635;40.7403846153846;14;11;11;;9;;75;9;10;1;;;;;;;;;;;;;;;104;;;;;;104;;12.8173076923077;13.1219512195122;12.6190476190476;63;25;9;7;
PAC_2017;273;37;34;71;40.0540540540541;41.2941176470588;40.6478873239437;15;8;9;;5;;51;4;10;;;1;;;;;;;;;;71;;;;;;;;;71;;7.53521126760563;8.48648648648649;6.5;57;10;3;1;
PAC_2017;280;148;165;313;40.5878378378378;41.169696969697;40.8945686900958;56;47;25;;52;;254;3;3;;;1;;;;;;;56;;61;17;;57;34;35;;53;;;308;5;9.40894568690096;11.4797297297297;7.55151515151515;231;59;18;5;
PAC_2017;285;5;9;14;43.2;34.7777777777778;37.7857142857143;1;2;1;;;;6;2;6;;;;;;;;;14;;;;;;;;;;;;;12;2;6.5;5.6;7;13;1;;;
PAC_2017;305;9;9;18;41.6666666666667;49.5555555555556;45.6111111111111;3;3;2;;1;;12;1;4;;;;;;;18;;;;;;;;;;;;;;;18;;13.2777777777778;16;10.5555555555556;10;5;2;1;
PAC_2017;307;18;9;27;38.9444444444444;34.1111111111111;37.3333333333333;8;3;5;;2;;9;4;12;;;;;;;;;;;27;;;;;;;;;;;26;1;10.5185185185185;11.0555555555556;9.44444444444444;21;3;1;2;
PAC_2017;312;36;28;64;39.3611111111111;36.5;38.109375;11;18;5;;11;2;39;6;5;1;;;;;;;;;64;;;;;;;;;;;;62;2;9.53125;9.36111111111111;9.75;53;5;2;4;
PAC_2017;315;6;8;14;34.1666666666667;36.125;35.2857142857143;4;1;;;;;13;;1;;;;;;;;;;;;;14;;;;;;;;;14;;7.21428571428571;4;9.625;12;1;1;;
PAC_2017;319;13;11;24;44.0769230769231;35.3636363636364;40.0833333333333;4;2;4;;;;20;4;;;;;;;;;24;;;;;;;;;;;;;;24;;4.58333333333333;4.92307692307692;4.18181818181818;23;1;;;
PAC_2017;328;27;28;55;37.0740740740741;42.6071428571429;39.8909090909091;15;4;5;;2;;46;3;4;;;;;;;;;;;3;;;;;37;15;;;;;55;;48.6545454545455;48.0740740740741;49.2142857142857;;;18;37;
PAC_2017;331;19;27;46;38.4210526315789;41.6296296296296;40.304347826087;11;4;;;3;;24;11;5;;;3;;;;;;;;;;;;;;;46;;;;44;2;17.0163043478261;15.3815789473684;18.1666666666667;24;9;6;7;
PAC_2017;367;106;163;269;37.8679245283019;40.8527607361963;39.6765799256506;46;36;16;;5;;261;;3;;;;;;;;;;;;;269;;;;;;;;;269;;10.680903208119;11.905310971217;9.88466257690184;189;52;18;10;
PAC_2017;374;46;85;131;41.8478260869565;40.8705882352941;41.2137404580153;17;11;7;;3;4;90;14;20;;;;;;;;;;;131;;;;;;;;;;;131;;13.4503816793893;16.0869565217391;12.0235294117647;71;40;10;10;
PAC_2017;382;6;23;29;42.8333333333333;44.8260869565217;44.4137931034483;1;3;2;;6;;8;3;12;;;;;;;;;;1;28;;;;;;;;;;;29;;7.24137931034483;6.66666666666667;7.39130434782609;25;3;1;;
PAC_2017;390;31;62;93;40.5161290322581;44.6451612903226;43.2688172043011;11;10;6;;10;;65;3;15;;;;;;;;;;;93;;;;;;;;;;;88;5;18.258064516129;19.1935483870968;17.7903225806452;33;31;18;11;
PAC_2017;398;27;19;46;41.4074074074074;38.7894736842105;40.3260869565217;6;13;4;1;5;;37;1;2;;;;;;;;;;46;;;;;;;;;;;;46;;10.7391304347826;11.7407407407407;9.31578947368421;32;8;3;3;
PAC_2017;426;5;15;20;46.2;46.1333333333333;46.15;2;1;;;8;;11;1;;;;;;;;;;;;20;;;;;;;;;;;20;;56;56;56;;;;20;
PAC_2017;427;9;15;24;37.2222222222222;42.6666666666667;40.625;6;;1;;;1;21;;2;;;;;;;;;;17;7;;;;;;;;;;;24;;14.7916666666667;11.1111111111111;17;10;12;;2;
PAC_2017;430;1856;3200;5056;42.0280172413793;43.883125;43.2021360759494;562;592;425;32;892;2;3183;139;444;;;364;;138;153;268;99;223;279;1756;223;358;;624;244;141;292;121;137;;4989;67;11.5388889833863;11.7508976831895;11.4159239374999;2441;2511;94;10;
PAC_2017;435;70;78;148;37.5714285714286;42.3076923076923;40.0675675675676;34;21;8;;7;;81;25;31;2;;2;;;;;;;;148;;;;;;;;;;;146;2;51.8513513513514;52.1571428571429;51.5769230769231;1;2;10;135;
PAC_2017;450;32;70;102;39.75;41.8285714285714;41.1764705882353;11;11;7;;7;;54;1;38;2;;;;;;;;;;;;;;102;;;;;;;101;1;11.7843137254902;11.375;11.9714285714286;60;26;16;;
PAC_2017;456;88;125;213;36.4545454545455;42.04;39.7323943661972;43;27;12;;11;;167;6;29;;;;;;;49;;76;;;;;;88;;;;;;;207;6;10.5070422535211;9.54545454545455;11.184;138;50;22;3;
PAC_2017;484;;1;1;;54;54;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;1;;15;;15;;1;;;
PAC_2017;492;5;11;16;45;45.2727272727273;45.1875;1;3;;;;;10;;6;;;;;;;;;;;16;;;;;;;;;;;16;;14.4375;16.8;13.3636363636364;7;7;1;1;
PAC_2017;498;125;179;304;41.784;41.5698324022346;41.6578947368421;34;53;17;2;42;;184;25;50;;;1;;;;;;;44;172;;;;88;;;;;;;298;6;17.0361842105263;16.904;17.1284916201117;128;100;36;40;
PAC_2017;534;12;4;16;39;39.25;39.0625;5;5;;;5;;3;6;2;;;;;;;;;;;16;;;;;;;;;;;14;2;7.625;7.66666666666667;7.5;14;2;;;
PAC_2017;536;58;62;120;41.3448275862069;43.7258064516129;42.575;17;23;12;;8;;110;;2;;;;;120;;;;;;;;;;;;;;;;;119;1;8.64166666666667;8.79310344827586;8.5;93;23;4;;
PAC_2017;550;32;50;82;40.84375;44.6;43.1341463414634;11;12;6;;10;1;47;8;15;1;;;;;;;;;82;;;;;;;;;;;;81;1;13.219512195122;13.84375;12.82;50;24;;8;
PAC_2017;591;2;13;15;44;44;44;;2;;;;;7;3;3;2;;;;;;;;;;15;;;;;;;;;;;15;;14.4;25;12.7692307692308;12;;;3;
PAC_2017;629;140;209;349;39.1857142857143;43.1626794258373;41.567335243553;52;48;27;;39;;201;44;57;;;8;;;;;;;349;;;;;;;;;;;;349;;15.2779369627507;15.2714285714286;15.2822966507177;196;81;35;37;
PAC_2017;633;59;61;120;38.5932203389831;42.3114754098361;40.4833333333333;27;19;6;1;7;3;85;10;11;2;;1;;;;;;;;;;;;;120;;;;;;118;2;3.625;3.47457627118644;3.77049180327869;116;1;;;3
PAC_2017;676;65;60;125;42.5846153846154;41.9333333333333;42.272;15;29;10;;26;;75;2;16;1;;5;;;;;;;51;74;;;;;;;;;;;117;8;16.704;16.0153846153846;17.45;66;29;8;22;
PAC_2017;679;3;3;6;55.6666666666667;41.3333333333333;48.5;;;1;;2;1;2;1;;;;;;;;;;;;4;;;;;2;;;;;;6;;17.3333333333333;17.6666666666667;17;;6;;;
PAC_2017;691;20;6;26;40;36.3333333333333;39.1538461538462;11;2;4;;1;;25;;;;;;;;;;;;;;;;;;;26;;;;;26;;7.88461538461539;8.3;6.5;20;3;3;;
PAC_2017;693;20;46;66;39.35;41.0869565217391;40.5606060606061;6;9;3;;8;;27;12;1;;;18;;;;;;;;66;;;;;;;;;;;62;4;10.7878787878788;6.8;12.5217391304348;39;18;9;;
PAC_2017;701;23;22;45;42.7826086956522;44.1818181818182;43.4666666666667;7;6;5;;1;;32;6;5;;;1;;;;;;;;45;;;;;;;;;;;44;1;17.8888888888889;17.7391304347826;18.0454545454545;21;9;11;4;
PAC_2017;709;11;7;18;40.6363636363636;46.1428571428571;42.7777777777778;5;3;1;;5;;4;9;;;;;;;;;;;;18;;;;;;;;;;;16;2;11.2222222222222;12.4545454545455;9.28571428571429;12;3;3;;
PAC_2017;714;5;19;24;44.4;45.2105263157895;45.0416666666667;1;2;1;;5;;7;8;3;;;1;;;;;;;;24;;;;;;;;;;;23;1;22.0833333333333;23.6;21.6842105263158;;17;7;;
PAC_2017;730;2;4;6;30.5;35;33.5;2;;;;1;;1;;3;1;;;;;;;;;;6;;;;;;;;;;;3;3;45;45;45;;;;6;
PAC_2017;743;14;7;21;43.7142857142857;41.2857142857143;42.9047619047619;3;6;2;;3;;7;4;2;;;5;;;;;;;;21;;;;;;;;;;;20;1;8.04761904761905;8.35714285714286;7.42857142857143;17;2;1;1;
PAC_2017;754;2;15;17;53.5;62.1333333333333;61.1176470588235;;1;;;4;;11;;1;1;;;;;;;;;17;;;;;;;;;;;;17;;21.7647058823529;26.5;21.1333333333333;10;1;;6;
PAC_2017;767;10;13;23;32.9;36.8461538461538;35.1304347826087;8;1;;;8;;15;;;;;;;;;;;;;23;;;;;;;;;;;23;;14.2826086956522;16.8;12.3461538461538;16;2;;5;
PAC_2017;782;2;9;11;32;42.4444444444444;40.5454545454545;2;;;;1;;7;;;1;;2;;;;7;;;;4;;;;;;;;;;;11;;10.0909090909091;12;9.66666666666667;5;6;;;
