per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;fecha_act;coho_tit;per_tit_carr;prom_ing_4to_anio:tit
2024-2025;39;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2024;2015;2019;1347583.3537121154
2024-2025;40;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;Septiembre de 2024;2015;2019;812079.8539054053
2024-2025;41;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;Septiembre de 2024;2015;2019;1225552.138850421
2024-2025;42;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;Septiembre de 2024;2015;2019;1268126.6690314664
2024-2025;44;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;Septiembre de 2024;2015;2019;1070128.895516794
2024-2025;45;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;Septiembre de 2024;2015;2019;1208546.6138416587
2024-2025;47;Tecnología;Centros de Formación Técnica;Técnico en Metalurgia;Septiembre de 2024;2015;2019;s/i
2024-2025;48;Tecnología;Centros de Formación Técnica;Técnico en Minería;Septiembre de 2024;2015;2019;1269696.0190138803
2024-2025;51;Salud;Centros de Formación Técnica;Técnico en Podología;Septiembre de 2024;2015;2019;805410.1031212113
2024-2025;52;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;Septiembre de 2024;2015;2019;979822.3166792899
2024-2025;53;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;Septiembre de 2024;2015;2019;1120944.6011540869
2024-2025;54;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;Septiembre de 2024;2015;2019;s/i
2024-2025;55;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);Septiembre de 2024;2015;2019;978061.9378423422
2024-2025;56;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;Septiembre de 2024;2015;2019;s/i
2024-2025;57;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;Septiembre de 2024;2015;2019;1062532.2943914142
2024-2025;59;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;Septiembre de 2024;2015;2019;839960.029944
2024-2025;60;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;Septiembre de 2024;2015;2019;1068421.13111572
2024-2025;62;Tecnología;Centros de Formación Técnica;Técnico en Topografía;Septiembre de 2024;2015;2019;1141393.4091513676
2024-2025;64;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;Septiembre de 2024;2015;2019;803484.9042567438
2024-2025;66;Derecho;Centros de Formación Técnica;Técnico Jurídico;Septiembre de 2024;2015;2019;1020010.0810220578
2024-2025;67;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;Septiembre de 2024;2015;2019;827172.9141666666
2024-2025;68;Agropecuaria;Centros de Formación Técnica;Técnico Veterinario;Septiembre de 2024;2015;2019;747478.7194429822
2024-2025;70;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;Septiembre de 2024;2015;2019;1391170.6109458383
2024-2025;71;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;Septiembre de 2024;2015;2019;847622.508587719
2024-2025;72;Ciencias Sociales;Institutos Profesionales;Administración Pública;Septiembre de 2024;2015;2019;2041047.042282248
2024-2025;73;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;Septiembre de 2024;2015;2019;883234.7835845893
2024-2025;74;Arte y Arquitectura;Institutos Profesionales;Animación Digital;Septiembre de 2024;2015;2019;s/i
2024-2025;75;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;Septiembre de 2024;2015;2019;910400.0349070168
2024-2025;76;Tecnología;Institutos Profesionales;Construcción Civil;Septiembre de 2024;2015;2019;1574207.9213002983
2024-2025;77;Administración y Comercio;Institutos Profesionales;Contador Auditor;Septiembre de 2024;2015;2019;1489557.9840888204
2024-2025;78;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;Septiembre de 2024;2015;2019;986978.8169500002
2024-2025;79;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;Septiembre de 2024;2015;2019;823620.4045914629
2024-2025;80;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;Septiembre de 2024;2015;2019;920152.3093564041
2024-2025;81;Tecnología;Institutos Profesionales;Diseño Industrial;Septiembre de 2024;2015;2019;1105925.343151281
2024-2025;82;Salud;Institutos Profesionales;Fonoaudiología;Septiembre de 2024;2015;2019;938073.304328638
2024-2025;84;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;Septiembre de 2024;2015;2019;1068968.3020027322
2024-2025;87;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;Septiembre de 2024;2015;2019;1714428.0295462913
2024-2025;88;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;Septiembre de 2024;2015;2019;1255354.8242131073
2024-2025;89;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;Septiembre de 2024;2015;2019;1648385.5431939233
2024-2025;90;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;Septiembre de 2024;2015;2019;1702850.8518421024
2024-2025;91;Tecnología;Institutos Profesionales;Ingeniería en Construcción;Septiembre de 2024;2015;2019;1438418.569416662
2024-2025;93;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;Septiembre de 2024;2015;2019;1760816.579753651
2024-2025;96;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;Septiembre de 2024;2015;2019;1835747.5589666653
2024-2025;97;Ciencias Básicas;Institutos Profesionales;Ingeniería en Geomensura y Cartografía;Septiembre de 2024;2015;2019;s/i
2024-2025;98;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;Septiembre de 2024;2015;2019;1671111.4838689074
2024-2025;100;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;Septiembre de 2024;2015;2019;1600981.4825952377
2024-2025;101;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;Septiembre de 2024;2015;2019;1457117.8281828873
2024-2025;103;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;Septiembre de 2024;2015;2019;1314897.6822122182
2024-2025;104;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;Septiembre de 2024;2015;2019;s/i
2024-2025;105;Tecnología;Institutos Profesionales;Ingeniería en Metalurgia;Septiembre de 2024;2015;2019;s/i
2024-2025;106;Tecnología;Institutos Profesionales;Ingeniería en Minas;Septiembre de 2024;2015;2019;1630859.0404652704
2024-2025;107;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;Septiembre de 2024;2015;2019;1274475.7480295848
2024-2025;108;Tecnología;Institutos Profesionales;Ingeniería en Química;Septiembre de 2024;2015;2019;1207977.664684098
2024-2025;109;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;Septiembre de 2024;2015;2019;1274677.6926328165
2024-2025;110;Tecnología;Institutos Profesionales;Ingeniería en Refrigeración y Climatización;Septiembre de 2024;2015;2019;s/i
2024-2025;111;Administración y Comercio;Institutos Profesionales;Ingeniería en Seguridad Privada;Septiembre de 2024;2015;2019;s/i
2024-2025;112;Tecnología;Institutos Profesionales;Ingeniería en Sonido;Septiembre de 2024;2015;2019;838821.2291871338
2024-2025;113;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;Septiembre de 2024;2015;2019;1600187.8669788635
2024-2025;114;Tecnología;Institutos Profesionales;Ingeniería Industrial;Septiembre de 2024;2015;2019;1944907.9081554713
2024-2025;116;Tecnología;Institutos Profesionales;Ingeniería Mecánica;Septiembre de 2024;2015;2019;1682063.488879108
2024-2025;117;Salud;Institutos Profesionales;Kinesiología;Septiembre de 2024;2015;2019;1144382.171991445
2024-2025;118;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;Septiembre de 2024;2015;2019;1038137.5937160491
2024-2025;120;Educación;Institutos Profesionales;Psicopedagogía;Septiembre de 2024;2015;2019;1039309.9873869614
2024-2025;121;Ciencias Sociales;Institutos Profesionales;Publicidad;Septiembre de 2024;2015;2019;1035278.3584027261
2024-2025;123;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;Septiembre de 2024;2015;2019;1048849.4867845338
2024-2025;124;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;Septiembre de 2024;2015;2019;870758.1242549852
2024-2025;125;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;Septiembre de 2024;2015;2019;681068.8768605284
2024-2025;126;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;Septiembre de 2024;2015;2019;651903.5756532511
2024-2025;127;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;Septiembre de 2024;2015;2019;653060.0337517536
2024-2025;128;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;Septiembre de 2024;2015;2019;1141882.1159365664
2024-2025;129;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2024;2015;2019;1038343.640658697
2024-2025;130;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;Septiembre de 2024;2015;2019;1081381.5502858367
2024-2025;133;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;Septiembre de 2024;2015;2019;1227135.4009016666
2024-2025;134;Ciencias Sociales;Institutos Profesionales;Técnico en Administración Pública o Municipal;Septiembre de 2024;2015;2019;1531501.3139551196
2024-2025;135;Tecnología;Institutos Profesionales;Técnico en Alimentos;Septiembre de 2024;2015;2019;900173.8970752686
2024-2025;139;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;Septiembre de 2024;2015;2019;1125612.8774206343
2024-2025;140;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;Septiembre de 2024;2015;2019;1236552.365497785
2024-2025;141;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;Septiembre de 2024;2015;2019;915502.6031666667
2024-2025;143;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;Septiembre de 2024;2015;2019;1084630.711965955
2024-2025;144;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;Septiembre de 2024;2015;2019;1195969.702837516
2024-2025;145;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;Septiembre de 2024;2015;2019;1199796.3322995445
2024-2025;146;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2024;2015;2019;862585.2456060001
2024-2025;147;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;Septiembre de 2024;2015;2019;946359.3048223547
2024-2025;149;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;Septiembre de 2024;2015;2019;814097.2393193375
2024-2025;150;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2024;2015;2019;1141503.6903118633
2024-2025;151;Tecnología;Institutos Profesionales;Técnico en Electromecánica;Septiembre de 2024;2015;2019;1040185.4373580242
2024-2025;153;Salud;Institutos Profesionales;Técnico en Enfermería;Septiembre de 2024;2015;2019;789263.6097017041
2024-2025;154;Salud;Institutos Profesionales;Técnico en Farmacia;Septiembre de 2024;2015;2019;s/i
2024-2025;156;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;Septiembre de 2024;2015;2019;703890.5109766453
2024-2025;157;Ciencias Básicas;Institutos Profesionales;Técnico en Geología;Septiembre de 2024;2015;2019;1376629.5294254292
2024-2025;159;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2024;2015;2019;1240306.3130208335
2024-2025;160;Salud;Institutos Profesionales;Técnico en Laboratorio Clínico;Septiembre de 2024;2015;2019;687274.7828800001
2024-2025;161;Administración y Comercio;Institutos Profesionales;Técnico en Logística;Septiembre de 2024;2015;2019;1256304.9126620556
2024-2025;162;Tecnología;Institutos Profesionales;Técnico en Mantenimiento Industrial;Septiembre de 2024;2015;2019;1109163.8485239646
2024-2025;163;Salud;Institutos Profesionales;Técnico en Masoterapia;Septiembre de 2024;2015;2019;698248.3241148646
2024-2025;164;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;Septiembre de 2024;2015;2019;998901.6835000002
2024-2025;167;Tecnología;Institutos Profesionales;Técnico en Minería;Septiembre de 2024;2015;2019;1023605.6143999994
2024-2025;169;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;Septiembre de 2024;2015;2019;773686.2871051276
2024-2025;170;Salud;Institutos Profesionales;Técnico en Podología;Septiembre de 2024;2015;2019;1075982.2208429747
2024-2025;171;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;Septiembre de 2024;2015;2019;916640.9490879411
2024-2025;178;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;Septiembre de 2024;2015;2019;699274.7122865845
2024-2025;179;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;Septiembre de 2024;2015;2019;932274.7285028727
2024-2025;181;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;Septiembre de 2024;2015;2019;872912.5747525037
2024-2025;182;Tecnología;Institutos Profesionales;Técnico en Sonido;Septiembre de 2024;2015;2019;787053.5593817198
2024-2025;183;Tecnología;Institutos Profesionales;Técnico en Telecomunicaciones;Septiembre de 2024;2015;2019;944281.2488876404
2024-2025;185;Tecnología;Institutos Profesionales;Técnico en Topografía;Septiembre de 2024;2015;2019;1286899.7011147717
2024-2025;186;Humanidades;Institutos Profesionales;Técnico en Traducción e Interpretariado;Septiembre de 2024;2015;2019;818455.3897100001
2024-2025;188;Administración y Comercio;Institutos Profesionales;Técnico en Turismo y Hotelería;Septiembre de 2024;2015;2019;738173.4156720609
2024-2025;189;Derecho;Institutos Profesionales;Técnico Jurídico;Septiembre de 2024;2015;2019;948426.0452675155
2024-2025;190;Salud;Institutos Profesionales;Técnico Laboratorista Dental;Septiembre de 2024;2015;2019;s/i
2024-2025;191;Agropecuaria;Institutos Profesionales;Técnico Veterinario;Septiembre de 2024;2015;2019;701624.7197333327
2024-2025;192;Salud;Institutos Profesionales;Terapia Ocupacional;Septiembre de 2024;2015;2019;s/i
2024-2025;193;Ciencias Sociales;Institutos Profesionales;Trabajo Social;Septiembre de 2024;2015;2019;1162965.4599262371
2024-2025;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;Septiembre de 2024;2016;2020;960951.4545962014
2024-2025;3;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;Septiembre de 2024;2016;2020;859965.5974432817
2024-2025;4;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;Septiembre de 2024;2016;2020;638835.4888352113
2024-2025;5;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;Septiembre de 2024;2016;2020;647484.4185798026
2024-2025;6;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;Septiembre de 2024;2016;2020;700242.3556248015
2024-2025;7;Agropecuaria;Centros de Formación Técnica;Técnico en Acuicultura y Pesca;Septiembre de 2024;2016;2020;s/i
2024-2025;8;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;Septiembre de 2024;2016;2020;1183183.728253276
2024-2025;9;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2024;2016;2020;939750.4079269809
2024-2025;11;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;Septiembre de 2024;2016;2020;1219327.167916661
2024-2025;14;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;Septiembre de 2024;2016;2020;1112763.1894609702
2024-2025;18;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;Septiembre de 2024;2016;2020;1130466.0536943653
2024-2025;19;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;Septiembre de 2024;2016;2020;1440032.5176185435
2024-2025;22;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;Septiembre de 2024;2016;2020;1047263.4861727493
2024-2025;23;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;Septiembre de 2024;2016;2020;1086434.612234039
2024-2025;25;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2024;2016;2020;789300.0653885156
2024-2025;29;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2024;2016;2020;1088767.630430191
2024-2025;31;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;Septiembre de 2024;2016;2020;966231.4710089993
2024-2025;33;Salud;Centros de Formación Técnica;Técnico en Enfermería;Septiembre de 2024;2016;2020;804953.2073337768
2024-2025;34;Salud;Centros de Formación Técnica;Técnico en Farmacia;Septiembre de 2024;2016;2020;915038.2018877052
2024-2025;36;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;Septiembre de 2024;2016;2020;717979.9806825202
2024-2025;37;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;Septiembre de 2024;2016;2020;s/i
2024-2025;39;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2024;2016;2020;1352775.3601073937
2024-2025;40;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;Septiembre de 2024;2016;2020;788883.4183555995
2024-2025;41;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;Septiembre de 2024;2016;2020;1162269.9913212438
2024-2025;42;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;Septiembre de 2024;2016;2020;1352235.0709191712
2024-2025;44;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;Septiembre de 2024;2016;2020;1062395.512903413
2024-2025;45;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;Septiembre de 2024;2016;2020;1385290.448634215
2024-2025;47;Tecnología;Centros de Formación Técnica;Técnico en Metalurgia;Septiembre de 2024;2016;2020;s/i
2024-2025;48;Tecnología;Centros de Formación Técnica;Técnico en Minería;Septiembre de 2024;2016;2020;1286380.2799927231
2024-2025;51;Salud;Centros de Formación Técnica;Técnico en Podología;Septiembre de 2024;2016;2020;795052.7422424998
2024-2025;52;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;Septiembre de 2024;2016;2020;934479.3846455935
2024-2025;53;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;Septiembre de 2024;2016;2020;1064819.1680079538
2024-2025;54;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;Septiembre de 2024;2016;2020;s/i
2024-2025;55;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);Septiembre de 2024;2016;2020;985632.098278643
2024-2025;56;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;Septiembre de 2024;2016;2020;s/i
2024-2025;57;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;Septiembre de 2024;2016;2020;1035486.2462463747
2024-2025;59;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;Septiembre de 2024;2016;2020;762338.0594432325
2024-2025;60;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;Septiembre de 2024;2016;2020;1035696.4173650863
2024-2025;62;Tecnología;Centros de Formación Técnica;Técnico en Topografía;Septiembre de 2024;2016;2020;1068342.1157920184
2024-2025;64;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;Septiembre de 2024;2016;2020;823704.5804508618
2024-2025;66;Derecho;Centros de Formación Técnica;Técnico Jurídico;Septiembre de 2024;2016;2020;936007.1652923875
2024-2025;67;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;Septiembre de 2024;2016;2020;762539.2093586841
2024-2025;68;Agropecuaria;Centros de Formación Técnica;Técnico Veterinario;Septiembre de 2024;2016;2020;787657.1136525
2024-2025;70;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;Septiembre de 2024;2016;2020;1347455.0367856603
2024-2025;71;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;Septiembre de 2024;2016;2020;876559.896973399
2024-2025;72;Ciencias Sociales;Institutos Profesionales;Administración Pública;Septiembre de 2024;2016;2020;2056954.1578078263
2024-2025;73;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;Septiembre de 2024;2016;2020;842902.6137669492
2024-2025;74;Arte y Arquitectura;Institutos Profesionales;Animación Digital;Septiembre de 2024;2016;2020;s/i
2024-2025;75;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;Septiembre de 2024;2016;2020;957839.2706802897
2024-2025;76;Tecnología;Institutos Profesionales;Construcción Civil;Septiembre de 2024;2016;2020;1354303.2377714869
2024-2025;77;Administración y Comercio;Institutos Profesionales;Contador Auditor;Septiembre de 2024;2016;2020;1386305.8088434616
2024-2025;78;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;Septiembre de 2024;2016;2020;939439.0255787069
2024-2025;79;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;Septiembre de 2024;2016;2020;855297.250838709
2024-2025;80;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;Septiembre de 2024;2016;2020;985221.5893021543
2024-2025;81;Tecnología;Institutos Profesionales;Diseño Industrial;Septiembre de 2024;2016;2020;917019.9367674543
2024-2025;82;Salud;Institutos Profesionales;Fonoaudiología;Septiembre de 2024;2016;2020;945568.9576682999
2024-2025;84;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;Septiembre de 2024;2016;2020;1099746.1415042304
2024-2025;87;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;Septiembre de 2024;2016;2020;1400920.8968260216
2024-2025;88;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;Septiembre de 2024;2016;2020;1465347.2660809793
2024-2025;89;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;Septiembre de 2024;2016;2020;1704949.529238539
2024-2025;90;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;Septiembre de 2024;2016;2020;1825434.0191277666
2024-2025;91;Tecnología;Institutos Profesionales;Ingeniería en Construcción;Septiembre de 2024;2016;2020;1276284.1413890498
2024-2025;93;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;Septiembre de 2024;2016;2020;1723635.1371393239
2024-2025;96;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;Septiembre de 2024;2016;2020;1619683.5173958195
2024-2025;97;Ciencias Básicas;Institutos Profesionales;Ingeniería en Geomensura y Cartografía;Septiembre de 2024;2016;2020;s/i
2024-2025;98;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;Septiembre de 2024;2016;2020;1583341.708392768
2024-2025;100;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;Septiembre de 2024;2016;2020;1553167.0235980048
2024-2025;101;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;Septiembre de 2024;2016;2020;1315951.9203077194
2024-2025;103;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;Septiembre de 2024;2016;2020;1268821.1102835697
2024-2025;104;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;Septiembre de 2024;2016;2020;s/i
2024-2025;105;Tecnología;Institutos Profesionales;Ingeniería en Metalurgia;Septiembre de 2024;2016;2020;s/i
2024-2025;106;Tecnología;Institutos Profesionales;Ingeniería en Minas;Septiembre de 2024;2016;2020;1762018.5639844525
2024-2025;107;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;Septiembre de 2024;2016;2020;1200588.359577902
2024-2025;108;Tecnología;Institutos Profesionales;Ingeniería en Química;Septiembre de 2024;2016;2020;1171322.5727995313
2024-2025;109;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;Septiembre de 2024;2016;2020;1307303.1131717085
2024-2025;110;Tecnología;Institutos Profesionales;Ingeniería en Refrigeración y Climatización;Septiembre de 2024;2016;2020;s/i
2024-2025;111;Administración y Comercio;Institutos Profesionales;Ingeniería en Seguridad Privada;Septiembre de 2024;2016;2020;s/i
2024-2025;112;Tecnología;Institutos Profesionales;Ingeniería en Sonido;Septiembre de 2024;2016;2020;885212.8474809375
2024-2025;113;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;Septiembre de 2024;2016;2020;1483567.8450108124
2024-2025;114;Tecnología;Institutos Profesionales;Ingeniería Industrial;Septiembre de 2024;2016;2020;1571653.5601945498
2024-2025;116;Tecnología;Institutos Profesionales;Ingeniería Mecánica;Septiembre de 2024;2016;2020;1544280.5560088009
2024-2025;117;Salud;Institutos Profesionales;Kinesiología;Septiembre de 2024;2016;2020;1090275.456471036
2024-2025;118;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;Septiembre de 2024;2016;2020;1195858.2908353803
2024-2025;120;Educación;Institutos Profesionales;Psicopedagogía;Septiembre de 2024;2016;2020;971619.6584174078
2024-2025;121;Ciencias Sociales;Institutos Profesionales;Publicidad;Septiembre de 2024;2016;2020;1023047.13061745
2024-2025;123;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;Septiembre de 2024;2016;2020;1144208.7304564377
2024-2025;124;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;Septiembre de 2024;2016;2020;823322.0991200908
2024-2025;125;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;Septiembre de 2024;2016;2020;656474.1411489926
2024-2025;126;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;Septiembre de 2024;2016;2020;649575.012335328
2024-2025;127;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;Septiembre de 2024;2016;2020;624123.4302871866
2024-2025;128;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;Septiembre de 2024;2016;2020;1132561.8474529888
2024-2025;129;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2024;2016;2020;1052653.8261141807
2024-2025;130;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;Septiembre de 2024;2016;2020;1088691.0294226524
2024-2025;133;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;Septiembre de 2024;2016;2020;1217505.1065210605
2024-2025;134;Ciencias Sociales;Institutos Profesionales;Técnico en Administración Pública o Municipal;Septiembre de 2024;2016;2020;1626545.9083695633
2024-2025;135;Tecnología;Institutos Profesionales;Técnico en Alimentos;Septiembre de 2024;2016;2020;962434.8549446579
2024-2025;139;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;Septiembre de 2024;2016;2020;1127201.7742353743
2024-2025;140;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;Septiembre de 2024;2016;2020;1271969.5560740137
2024-2025;141;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;Septiembre de 2024;2016;2020;785003.1674624993
2024-2025;143;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;Septiembre de 2024;2016;2020;986205.3532631778
2024-2025;144;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;Septiembre de 2024;2016;2020;1145715.4735931254
2024-2025;145;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;Septiembre de 2024;2016;2020;1088043.5570214165
2024-2025;146;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2024;2016;2020;813549.8647757064
2024-2025;147;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;Septiembre de 2024;2016;2020;902508.359934592
