per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;fecha_act;per_tit_carr;tra_10_inf;tra_25_inf;tra_50_perc;tra_25_sup;tra_10_sup
2017-2018;20;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;Septiembre de 2017;1er año;322442.0986699999;390392.34774299996;528329.5614395;708937.2294534999;1067965.3319124999
2017-2018;21;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;Septiembre de 2017;1er año;299219.61039799993;389989.46316549997;519607.00397849997;799255.3579925;1106461.6977994998
2017-2018;22;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad Computacional;Septiembre de 2017;1er año;299249.39067299996;327057.2755165;466663.54599699995;602918.4294155;929905.5085695
2017-2018;23;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;Septiembre de 2017;1er año;330707.40127999993;392915.4177274999;537096.3638805;715898.6665374999;912127.1949134999
2017-2018;24;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad Tributaria;Septiembre de 2017;1er año;312670.6799235;399052.4942562499;521557.2716449999;691012.7371904999;809637.2723765
2017-2018;25;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2017;1er año;268550.0113;305027.3596285;354499.7138425;455475.35193899996;609502.7631315
2017-2018;26;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Dibujo Arquitectónico;Septiembre de 2017;1er año;338264.52895049995;390323.08733199997;508887.25364624994;605099.4516699999;865267.5918549999
2017-2018;27;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Diseño Gráfico;Septiembre de 2017;1er año;334690.47051799996;435126.40494499996;468580.80010149995;500451.09734424995;707084.981435
2017-2018;28;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2017;1er año;320578.44906049996;392401.75052699994;538807.1130494999;742919.1609099999;1080797.482237
2017-2018;29;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;Septiembre de 2017;1er año;328565.00829649996;400606.98206799995;502761.40853549994;731415.7639127498;1087195.816864
2017-2018;30;Salud;Centros de Formación Técnica;Técnico en Enfermería;Septiembre de 2017;1er año;288898.83066424995;338687.4088555;428006.536798;534162.83662;716778.58857725
2017-2018;31;Salud;Centros de Formación Técnica;Técnico en Farmacia;Septiembre de 2017;1er año;425941.74270249996;485033.55117399996;596833.5109112499;724070.8845164999;860912.0990064999
2017-2018;32;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;Septiembre de 2017;1er año;276197.92626599997;305507.84309399995;364187.7478189999;445744.34927999997;575134.9643974999
2017-2018;33;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;Septiembre de 2017;1er año;328312.47156449995;379205.34489599994;472520.00724874996;608608.8443624999;730905.8830614999
2017-2018;34;Administración y Comercio;Centros de Formación Técnica;Técnico en Gestión y Control de Calidad;Septiembre de 2017;1er año;268733.2025344999;359581.9304875;481571.721835;684324.2575985;891524.6901494999
2017-2018;35;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2017;1er año;327681.98059949995;424457.49379649997;641518.7710055;877013.5279204999;1346156.2392679998
2017-2018;36;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;Septiembre de 2017;1er año;299260.70717749995;345459.86882299994;419173.9624924999;535587.014457;778827.9612454999
2017-2018;37;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;Septiembre de 2017;1er año;353522.325217;454728.71790149994;625344.29533125;833288.9369544999;1141561.836039
2017-2018;38;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;Septiembre de 2017;1er año;307067.2233795;417208.80468849995;560740.9662789999;809334.9600419999;1131984.499599
2017-2018;39;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;Septiembre de 2017;1er año;285589.51887649996;343392.26687299996;468775.30784049997;669623.5226474999;931549.5499224998
2017-2018;40;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;Septiembre de 2017;1er año;336070.40337499994;411286.01850999997;579142.9639799999;807300.0313079999;1252485.1070235
2017-2018;41;Tecnología;Centros de Formación Técnica;Técnico en Minería y Metalurgia;Septiembre de 2017;1er año;310805.24349749996;399402.83791999996;531456.8306605;794777.510757;1337709.5322399999
2017-2018;42;Salud;Centros de Formación Técnica;Técnico en Podología;Septiembre de 2017;1er año;286646.20811999997;320610.95210349996;455163.1695705;557512.1888634999;655663.8060249999
2017-2018;43;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;Septiembre de 2017;1er año;291582.075985;345032.734593;448488.43144824996;603420.9502844999;861573.8167169999
2017-2018;44;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;Septiembre de 2017;1er año;314531.1813325;384856.91785574995;552422.0166307499;772420.05438725;995615.5577272499
2017-2018;45;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;Septiembre de 2017;1er año;313216.2545614999;419352.38888299995;560894.292152;862367.5886754999;1516267.0410364997
2017-2018;46;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);Septiembre de 2017;1er año;300954.94956549996;401579.86110899993;499080.14111299993;690663.7123674998;863733.0568274999
2017-2018;47;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;Septiembre de 2017;1er año;298120.7182504999;337839.521883;432190.70797874994;511235.7261327499;617222.406017
2017-2018;48;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;Septiembre de 2017;1er año;311351.243568;397219.51832999993;513327.57773524994;669759.0654419999;897062.0344829999
2017-2018;49;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;Septiembre de 2017;1er año;296199.37999399996;339232.728234;452824.05659899994;563965.9998885;702218.8844999999
2017-2018;50;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;Septiembre de 2017;1er año;322114.85599099996;391268.61106324993;514712.23289299995;697228.1783857499;975846.5177739998
2017-2018;51;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;Septiembre de 2017;1er año;279510.25862449995;309984.83946449996;360660.52950475;502147.67961099994;711557.4682209999
2017-2018;52;Tecnología;Centros de Formación Técnica;Técnico en Topografía;Septiembre de 2017;1er año;305801.64677849994;368481.9783874999;461936.05497049994;722926.896524;904864.126187
2017-2018;53;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;Septiembre de 2017;1er año;282222.39081199997;332873.44831049995;405584.6274045;521394.71388674993;686634.3560735
2017-2018;54;Derecho;Centros de Formación Técnica;Técnico Jurídico;Septiembre de 2017;1er año;301455.93887749995;362815.5578335;531977.985473;723570.4057235;1033449.4401252499
2017-2018;55;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;Septiembre de 2017;1er año;272604.9786305;291500.98855049995;336157.70212399994;422425.96852249996;667053.0594825
2017-2018;56;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;Septiembre de 2017;1er año;276796.935226;303851.54928499996;378749.8768615;530958.2237704999;977966.3628349999
2017-2018;57;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;Septiembre de 2017;1er año;337105.1403015;447047.70428699994;643716.470214;933710.4066764999;1296857.8869464998
2017-2018;58;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;Septiembre de 2017;1er año;281573.9465955;321490.321081;378036.34147249995;480434.37058949994;614133.1704615
2017-2018;59;Ciencias Sociales;Institutos Profesionales;Administración Pública;Septiembre de 2017;1er año;938340.7289199999;1046643.8462234999;1220854.1155619998;1435394.6201219999;1775182.0272495
2017-2018;60;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;Septiembre de 2017;1er año;287704.25874749996;332359.95128299994;420689.0127115;567922.9475709999;729196.4101899998
2017-2018;61;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;Septiembre de 2017;1er año;291696.0068085;323893.6318167499;410723.4691152499;556406.7450555;728679.0842699999
2017-2018;62;Tecnología;Institutos Profesionales;Construcción Civil;Septiembre de 2017;1er año;356012.97724499996;500484.49379549996;724737.6223304999;1071376.024265;1405261.2361469998
2017-2018;63;Administración y Comercio;Institutos Profesionales;Contador Auditor;Septiembre de 2017;1er año;373106.4296625;512334.95862625;703086.97951625;952563.32028425;1275748.3091857499
2017-2018;64;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;Septiembre de 2017;1er año;274002.18404699996;331024.85901149997;482340.90379499993;664744.1522184999;837329.4395799999
2017-2018;65;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;Septiembre de 2017;1er año;286596.26234449993;326255.0799945;425061.60794649995;511057.85280449997;695324.8359239999
2017-2018;66;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;Septiembre de 2017;1er año;280119.09507524996;320793.88807849993;420460.1300265;567761.6661102499;743118.8163822499
2017-2018;67;Tecnología;Institutos Profesionales;Diseño Industrial;Septiembre de 2017;1er año;296962.776072;356242.54062199994;443126.06750199996;603545.77218;784360.4556485
2017-2018;68;Arte y Arquitectura;Institutos Profesionales;Fotografía;Septiembre de 2017;1er año;314060.14246849995;349945.8843625;419724.42960424995;632835.9914832499;1006518.1589479999
2017-2018;69;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;Septiembre de 2017;1er año;292522.451983;360992.06905199995;495128.80913949996;660788.055401;863190.63039
2017-2018;70;Agropecuaria;Institutos Profesionales;Ingeniería en Acuicultura y Pesca;Septiembre de 2017;1er año;418797.284557;502847.85641949996;587388.1861759999;823282.5092949999;988252.7250794999
2017-2018;71;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;Septiembre de 2017;1er año;400605.96102999995;534190.1493865;835550.2808649999;1145562.6883554999;1442367.969316
2017-2018;72;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;Septiembre de 2017;1er año;368481.04243599996;440966.6146752499;604894.60592125;773941.188291;1029744.9866315
2017-2018;73;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;Septiembre de 2017;1er año;367753.042342;506563.24352849997;758679.3929589998;1108590.3918565;1469485.717558
2017-2018;74;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;Septiembre de 2017;1er año;398604.6414634999;561062.0827299999;770703.3917064999;1079652.4732064998;1417095.0665669998
2017-2018;75;Tecnología;Institutos Profesionales;Ingeniería en Construcción;Septiembre de 2017;1er año;348197.69713349995;458823.33554099995;622740.265542;853276.0110639998;1121112.3168019997
2017-2018;76;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;Septiembre de 2017;1er año;411932.67590999993;559099.7327805;780352.75386875;1123937.48640475;1697673.416026
2017-2018;77;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;Septiembre de 2017;1er año;356665.080181;568485.5395089999;764009.1262325;1034460.395375;1307657.4058724998
2017-2018;78;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;Septiembre de 2017;1er año;404471.7810709999;560180.076071;736974.337328;999745.1884614999;1398136.3478965
2017-2018;79;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;Septiembre de 2017;1er año;325121.472555;418092.42799099995;623389.3479072499;1005853.8886424999;1513733.9308449998
2017-2018;80;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;Septiembre de 2017;1er año;329982.71955949994;445273.39550249994;614592.1270425;857260.9522049999;1196570.6837215
2017-2018;81;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;Septiembre de 2017;1er año;318063.3772069999;363678.97309225;557811.9911462499;645659.6757009999;892084.1338869999
2017-2018;82;Tecnología;Institutos Profesionales;Ingeniería en Minas y Metalurgia;Septiembre de 2017;1er año;328698.50901499996;432995.45609575;581904.9143132499;914367.3948287498;1423250.564323
2017-2018;83;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;Septiembre de 2017;1er año;316645.07033849997;401937.05423599994;569004.567159;826377.7009055;1205500.5118965
2017-2018;84;Tecnología;Institutos Profesionales;Ingeniería en Química;Septiembre de 2017;1er año;364548.344406;441966.7639395;536289.70131725;724781.1866184999;991043.1368469999
2017-2018;85;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;Septiembre de 2017;1er año;341234.643406;465204.9081274999;597398.5278144999;809553.2069144999;1183854.5062964999
2017-2018;86;Tecnología;Institutos Profesionales;Ingeniería en Sonido;Septiembre de 2017;1er año;283419.47278049996;349065.66451999993;432729.348067;584010.5073854999;736636.4588364998
2017-2018;87;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;Septiembre de 2017;1er año;347568.05703349994;463972.4301749999;622610.8489755;899162.139476;1413683.948782
2017-2018;88;Tecnología;Institutos Profesionales;Ingeniería Industrial;Septiembre de 2017;1er año;409228.116421;551947.1914175;867178.8473612498;1265660.5813755;1773085.5809759998
2017-2018;89;Tecnología;Institutos Profesionales;Ingeniería Mecánica;Septiembre de 2017;1er año;346570.50290749996;476341.96519899997;720104.0667999999;1009370.5987739998;1563185.2686934997
2017-2018;90;Salud;Institutos Profesionales;Kinesiología;Septiembre de 2017;1er año;285283.71799549996;305883.41490499995;414916.4042055;687093.057395;903487.5967899999
2017-2018;91;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;Septiembre de 2017;1er año;278237.10932499997;320998.64874075;395172.507313;567111.9881394999;984315.8578109998
2017-2018;92;Salud;Institutos Profesionales;Nutrición y Dietética;Septiembre de 2017;1er año;282469.311835;306338.45750699996;430757.042997;476745.70064149995;592463.2555549999
2017-2018;93;Educación;Institutos Profesionales;Pedagogía en Educación Básica;Septiembre de 2017;1er año;318137.572635;395720.3792865;476014.33963074995;565973.3605965;667704.3115535
2017-2018;94;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;Septiembre de 2017;1er año;312042.5713804999;366306.31658249995;457865.51681049995;567830.4585455;671971.2293555
