per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;per_tit_carr;coho_tit;anio_emp;tasa_emp
2024-2025;33;Salud;Centros de Formación Técnica;Técnico en Enfermería;1er año;2020;2021;0.7501739735560194
2024-2025;34;Salud;Centros de Formación Técnica;Técnico en Farmacia;1er año;2020;2021;0.7941176470588235
2024-2025;36;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;1er año;2020;2021;0.32340425531914896
2024-2025;37;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;1er año;2020;2021;s/i
2024-2025;39;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;1er año;2020;2021;0.7430278884462151
2024-2025;40;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;1er año;2020;2021;0.7029702970297029
2024-2025;41;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;1er año;2020;2021;0.7274143302180686
2024-2025;42;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;1er año;2020;2021;0.7364953886693018
2024-2025;44;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;1er año;2020;2021;0.6153028692879915
2024-2025;45;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;1er año;2020;2021;0.8910891089108911
2024-2025;47;Tecnología;Centros de Formación Técnica;Técnico en Metalurgia;1er año;2020;2021;0.8913043478260869
2024-2025;48;Tecnología;Centros de Formación Técnica;Técnico en Minería;1er año;2020;2021;0.6923076923076923
2024-2025;51;Salud;Centros de Formación Técnica;Técnico en Podología;1er año;2020;2021;0.45054945054945056
2024-2025;52;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;1er año;2020;2021;0.5156626506024097
2024-2025;53;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;1er año;2020;2021;0.72
2024-2025;54;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;1er año;2020;2021;0.25
2024-2025;55;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);1er año;2020;2021;0.726027397260274
2024-2025;56;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;1er año;2020;2021;0.7692307692307693
2024-2025;57;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;1er año;2020;2021;0.8048780487804879
2024-2025;59;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;1er año;2020;2021;0.3926247288503254
2024-2025;60;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;1er año;2020;2021;0.7049180327868853
2024-2025;62;Tecnología;Centros de Formación Técnica;Técnico en Topografía;1er año;2020;2021;0.6304347826086957
2024-2025;64;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;1er año;2020;2021;0.26
2024-2025;66;Derecho;Centros de Formación Técnica;Técnico Jurídico;1er año;2020;2021;0.5606060606060606
2024-2025;67;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;1er año;2020;2021;0.41935483870967744
2024-2025;68;Agropecuaria;Centros de Formación Técnica;Técnico Veterinario;1er año;2020;2021;0.38181818181818183
2024-2025;70;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;1er año;2020;2021;0.7865550614700497
2024-2025;71;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;1er año;2020;2021;0.42962962962962964
2024-2025;72;Ciencias Sociales;Institutos Profesionales;Administración Pública;1er año;2020;2021;0.9936034115138592
2024-2025;73;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;1er año;2020;2021;0.28
2024-2025;74;Arte y Arquitectura;Institutos Profesionales;Animación Digital;1er año;2020;2021;0.45121951219512196
2024-2025;75;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;1er año;2020;2021;0.44144144144144143
2024-2025;76;Tecnología;Institutos Profesionales;Construcción Civil;1er año;2020;2021;0.7485294117647059
2024-2025;77;Administración y Comercio;Institutos Profesionales;Contador Auditor;1er año;2020;2021;0.7818294190358467
2024-2025;78;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;1er año;2020;2021;0.3103448275862069
2024-2025;79;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;1er año;2020;2021;0.2891566265060241
2024-2025;80;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;1er año;2020;2021;0.4504310344827586
2024-2025;81;Tecnología;Institutos Profesionales;Diseño Industrial;1er año;2020;2021;0.4
2024-2025;82;Salud;Institutos Profesionales;Fonoaudiología;1er año;2020;2021;s/i
2024-2025;84;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;1er año;2020;2021;0.5614457831325301
2024-2025;87;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;1er año;2020;2021;0.88
2024-2025;88;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;1er año;2020;2021;0.7909836065573771
2024-2025;89;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;1er año;2020;2021;0.8177842565597667
2024-2025;90;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;1er año;2020;2021;0.8821917808219178
2024-2025;91;Tecnología;Institutos Profesionales;Ingeniería en Construcción;1er año;2020;2021;0.6691253951527925
2024-2025;93;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;1er año;2020;2021;0.8017118402282454
2024-2025;96;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;1er año;2020;2021;0.7142857142857143
2024-2025;97;Ciencias Básicas;Institutos Profesionales;Ingeniería en Geomensura y Cartografía;1er año;2020;2021;s/i
2024-2025;98;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;1er año;2020;2021;0.8562874251497006
2024-2025;100;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;1er año;2020;2021;0.8571428571428571
2024-2025;101;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;1er año;2020;2021;0.5975855130784709
2024-2025;103;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;1er año;2020;2021;0.6909903201787044
2024-2025;104;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;1er año;2020;2021;0.5540540540540541
2024-2025;105;Tecnología;Institutos Profesionales;Ingeniería en Metalurgia;1er año;2020;2021;0.7631578947368421
2024-2025;106;Tecnología;Institutos Profesionales;Ingeniería en Minas;1er año;2020;2021;0.7166666666666667
2024-2025;107;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;1er año;2020;2021;0.7333088774761556
2024-2025;108;Tecnología;Institutos Profesionales;Ingeniería en Química;1er año;2020;2021;0.8865979381443299
2024-2025;109;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;1er año;2020;2021;0.7885852090032154
2024-2025;110;Tecnología;Institutos Profesionales;Ingeniería en Refrigeración y Climatización;1er año;2020;2021;0.9230769230769231
2024-2025;111;Administración y Comercio;Institutos Profesionales;Ingeniería en Seguridad Privada;1er año;2020;2021;0.9964912280701754
2024-2025;112;Tecnología;Institutos Profesionales;Ingeniería en Sonido;1er año;2020;2021;0.3333333333333333
2024-2025;113;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;1er año;2020;2021;0.8418367346938775
2024-2025;114;Tecnología;Institutos Profesionales;Ingeniería Industrial;1er año;2020;2021;0.9367588932806324
2024-2025;116;Tecnología;Institutos Profesionales;Ingeniería Mecánica;1er año;2020;2021;0.8828522920203735
2024-2025;117;Salud;Institutos Profesionales;Kinesiología;1er año;2020;2021;0.7586206896551724
2024-2025;118;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;1er año;2020;2021;0.2786885245901639
2024-2025;120;Educación;Institutos Profesionales;Psicopedagogía;1er año;2020;2021;0.39227642276422764
2024-2025;121;Ciencias Sociales;Institutos Profesionales;Publicidad;1er año;2020;2021;0.48226950354609927
2024-2025;123;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;1er año;2020;2021;0.5726495726495726
2024-2025;124;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;1er año;2020;2021;0.569620253164557
2024-2025;125;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;1er año;2020;2021;0.34764631043257
2024-2025;126;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;1er año;2020;2021;0.2963350785340314
2024-2025;127;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;1er año;2020;2021;0.5648038049940547
2024-2025;128;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;1er año;2020;2021;0.7097644749754661
