per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;anio_mat;dist_mat_mun;dist_mat_part;dist_mat_pag;dist_mat_adm
2017-2018;17;Tecnología;Centros de Formación Técnica;Técnico en Análisis de Sistemas;2017;0.3333333333333333;0.5666666666666667;0.022222222222222223;0.07777777777777778
2017-2018;18;Tecnología;Centros de Formación Técnica;Técnico en Biotecnología Industrial;2017;0.0;0.8333333333333334;0.0;0.16666666666666666
2017-2018;19;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;2017;0.2750301568154403;0.6031363088057901;0.04945717732207479;0.07237635705669482
2017-2018;20;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;2017;0.3636589609743972;0.542629878200348;0.041014168530947054;0.05269699229430773
2017-2018;21;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;2017;0.48504426896386693;0.4376645130413975;0.013639626704953339;0.06365159128978225
2017-2018;22;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad Computacional;2017;1.0;0.0;0.0;0.0
2017-2018;23;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;2017;0.4172297297297297;0.4809966216216216;0.017736486486486486;0.08403716216216216
2017-2018;24;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad Tributaria;2017;0.1888111888111888;0.6923076923076923;0.0;0.11888111888111888
2017-2018;25;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;2017;0.41897449958870303;0.5056210584041678;0.03619413216342199;0.03921030984370716
2017-2018;26;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Dibujo Arquitectónico;2017;0.32432432432432434;0.40540540540540543;0.02702702702702703;0.24324324324324326
2017-2018;27;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Diseño Gráfico;2017;0.30337078651685395;0.6179775280898876;0.02247191011235955;0.056179775280898875
2017-2018;28;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;2017;0.4575503735567127;0.42970341860991623;0.00792393026941363;0.10482227756395744
2017-2018;29;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;2017;0.2775800711743772;0.5907473309608541;0.02491103202846975;0.10676156583629894
2017-2018;30;Salud;Centros de Formación Técnica;Técnico en Enfermería;2017;0.44626232578637137;0.5117060540957418;0.01002589103729411;0.03200572908059274
2017-2018;31;Salud;Centros de Formación Técnica;Técnico en Farmacia;2017;0.4342857142857143;0.5142857142857142;0.0;0.05142857142857143
2017-2018;32;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;2017;0.3817177297840281;0.5217227523857358;0.05976896032144651;0.036790557508789554
2017-2018;33;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;2017;0.5403726708074534;0.4472049689440994;0.006211180124223602;0.006211180124223602
2017-2018;34;Administración y Comercio;Centros de Formación Técnica;Técnico en Gestión y Control de Calidad;2017;0.18181818181818182;0.7272727272727273;0.09090909090909091;0.0
2017-2018;35;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;2017;0.4243268337975859;0.42618384401114207;0.014856081708449397;0.13463324048282266
2017-2018;36;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;2017;0.39805825242718446;0.5533980582524272;0.01194921583271098;0.03659447348767737
2017-2018;37;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;2017;0.3826086956521739;0.5063938618925832;0.021994884910485932;0.08900255754475703
2017-2018;38;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;2017;0.4562406762804575;0.4017901541521631;0.022874191944306316;0.1190949776230731
2017-2018;39;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;2017;0.4170557111733582;0.4819483348895114;0.027699968876439465;0.07329598506069095
2017-2018;40;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;2017;0.5461988304093567;0.38362573099415204;0.00935672514619883;0.0608187134502924
2017-2018;41;Tecnología;Centros de Formación Técnica;Técnico en Minería y Metalurgia;2017;0.5530012771392082;0.39208173690932313;0.017879948914431672;0.037037037037037035
2017-2018;42;Salud;Centros de Formación Técnica;Técnico en Podología;2017;0.4869942196531792;0.46098265895953755;0.011560693641618497;0.04046242774566474
2017-2018;43;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;2017;0.5049525381758151;0.43726784977300864;0.026207181180354932;0.031572430870821296
2017-2018;44;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;2017;0.3576158940397351;0.33774834437086093;0.023178807947019868;0.2814569536423841
2017-2018;45;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;2017;0.3072;0.5472;0.0864;0.0592
2017-2018;46;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);2017;0.3060897435897436;0.5240384615384616;0.02564102564102564;0.14423076923076922
2017-2018;47;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;2017;0.2983425414364641;0.6022099447513812;0.011049723756906077;0.08839779005524862
2017-2018;48;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;2017;0.282312925170068;0.5578231292517006;0.02040816326530612;0.13945578231292516
2017-2018;49;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;2017;0.544107268877911;0.42766407904022585;0.0028228652081863093;0.025405786873676783
2017-2018;50;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;2017;0.3457653457653458;0.5718725718725719;0.01554001554001554;0.06682206682206682
2017-2018;51;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;2017;0.2807625649913345;0.5927209705372617;0.10051993067590988;0.025996533795493933
2017-2018;52;Tecnología;Centros de Formación Técnica;Técnico en Topografía;2017;0.4670688788335847;0.4841628959276018;0.012066365007541479;0.036701860231272
2017-2018;53;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;2017;0.32462274567537724;0.5535517114464483;0.08428413691571586;0.03754140596245859
2017-2018;54;Derecho;Centros de Formación Técnica;Técnico Jurídico;2017;0.39344262295081966;0.5628415300546448;0.01639344262295082;0.0273224043715847
2017-2018;55;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;2017;0.40036563071297987;0.5484460694698354;0.027422303473491772;0.02376599634369287
2017-2018;56;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;2017;0.2582972582972583;0.5959595959595959;0.10101010101010101;0.044733044733044736
2017-2018;57;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;2017;0.42326191517271533;0.47238011951610553;0.03184666958169363;0.0725112957294855
2017-2018;58;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;2017;0.24571428571428572;0.5544897959183673;0.17020408163265305;0.02959183673469388
2017-2018;59;Ciencias Sociales;Institutos Profesionales;Administración Pública;2017;0.5154929577464789;0.4169014084507042;0.014084507042253521;0.05352112676056338
2017-2018;60;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;2017;0.21564209848728677;0.5770840038622466;0.18538783392339878;0.02188606372706791
2017-2018;61;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;2017;0.26500732064421667;0.5944363103953147;0.10883357735480723;0.0317227916056613
2017-2018;62;Tecnología;Institutos Profesionales;Construcción Civil;2017;0.44305464121132326;0.4574061882817643;0.015536537195523371;0.08400263331138907
2017-2018;63;Administración y Comercio;Institutos Profesionales;Contador Auditor;2017;0.3291681542306319;0.5429013447578246;0.0155896703558253;0.11234083065571819
2017-2018;64;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;2017;0.19611021069692058;0.6061588330632091;0.1620745542949757;0.03565640194489465
2017-2018;65;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;2017;0.2074074074074074;0.5679012345679012;0.18106995884773663;0.043621399176954734
2017-2018;66;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;2017;0.2899362565192196;0.6034382847208808;0.06664091172493722;0.039984547034962334
2017-2018;67;Tecnología;Institutos Profesionales;Diseño Industrial;2017;0.20901639344262296;0.569672131147541;0.1871584699453552;0.03415300546448088
2017-2018;68;Arte y Arquitectura;Institutos Profesionales;Fotografía;2017;0.2066420664206642;0.6531365313653137;0.1033210332103321;0.03690036900369004
2017-2018;69;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;2017;0.2917162108600872;0.5422116527942925;0.06738010305192231;0.09869203329369798
2017-2018;70;Agropecuaria;Institutos Profesionales;Ingeniería en Acuicultura y Pesca;2017;0.4642857142857143;0.5;0.03571428571428571;0.0
2017-2018;71;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;2017;0.46303501945525294;0.43190661478599224;0.03501945525291829;0.07003891050583658
2017-2018;72;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;2017;0.26406601650412603;0.5896474118529632;0.07426856714178545;0.07201800450112528
2017-2018;73;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;2017;0.3019570011025358;0.5905457552370452;0.04299889746416759;0.06449834619625137
2017-2018;74;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;2017;0.25922077922077924;0.6540259740259741;0.03272727272727273;0.054025974025974026
2017-2018;75;Tecnología;Institutos Profesionales;Ingeniería en Construcción;2017;0.3263742578050182;0.5518099980846581;0.031603141160697186;0.0902126029496265
2017-2018;76;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;2017;0.30881840362495644;0.5747647263855001;0.01917044266294876;0.09724642732659464
2017-2018;77;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;2017;0.41843971631205673;0.4854215918045705;0.017336485421591805;0.07880220646178093
2017-2018;78;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;2017;0.3076923076923077;0.5604395604395604;0.03983516483516483;0.09203296703296704
2017-2018;79;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;2017;0.2015810276679842;0.6472332015810277;0.09090909090909091;0.06027667984189723
2017-2018;80;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;2017;0.33029414096567034;0.5376199159597241;0.05145484817252041;0.08063109490208516
2017-2018;81;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;2017;0.2796486090775988;0.6427525622254758;0.04538799414348463;0.032210834553440704
2017-2018;82;Tecnología;Institutos Profesionales;Ingeniería en Minas y Metalurgia;2017;0.46328087744396756;0.4613733905579399;0.028850739151168335;0.046494992846924176
2017-2018;83;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;2017;0.41475122832778;0.5047721240187496;0.029084542836166488;0.05139210481730389
2017-2018;84;Tecnología;Institutos Profesionales;Ingeniería en Química;2017;0.3686635944700461;0.5391705069124424;0.027649769585253458;0.06451612903225806
2017-2018;85;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;2017;0.30966340933767644;0.5897937024972856;0.024755700325732898;0.0757871878393051
2017-2018;86;Tecnología;Institutos Profesionales;Ingeniería en Sonido;2017;0.24606060606060606;0.5563636363636364;0.15878787878787878;0.03878787878787879
2017-2018;87;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;2017;0.2949376375641966;0.6067498165810712;0.03008070432868672;0.06823184152604549
2017-2018;88;Tecnología;Institutos Profesionales;Ingeniería Industrial;2017;0.472258064516129;0.4064516129032258;0.015483870967741935;0.10580645161290322
2017-2018;89;Tecnología;Institutos Profesionales;Ingeniería Mecánica;2017;0.4010752688172043;0.421505376344086;0.025806451612903226;0.15161290322580645
2017-2018;90;Salud;Institutos Profesionales;Kinesiología;2017;0.3906131718395155;0.5404996214988645;0.012869038607115822;0.056018168054504165
2017-2018;91;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;2017;0.20448548812664907;0.5184696569920845;0.2684696569920844;0.008575197889182058
2017-2018;92;Salud;Institutos Profesionales;Nutrición y Dietética;2017;0.3446691176470588;0.5625;0.009191176470588236;0.08363970588235294
2017-2018;93;Educación;Institutos Profesionales;Pedagogía en Educación Básica;2017;0.3641304347826087;0.5054347826086957;0.005434782608695652;0.125
2017-2018;94;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;2017;0.37787610619469025;0.5097345132743363;0.007079646017699115;0.10530973451327434
2017-2018;95;Educación;Institutos Profesionales;Pedagogía en Educación Diferencial;2017;0.561822125813449;0.3774403470715835;0.0021691973969631237;0.05856832971800434
2017-2018;96;Educación;Institutos Profesionales;Pedagogía en Idiomas;2017;0.42276422764227645;0.5203252032520326;0.008130081300813009;0.04878048780487805
2017-2018;97;Educación;Institutos Profesionales;Psicopedagogía;2017;0.45975123210513963;0.47664867402018307;0.012555738089650317;0.05104435578502699
2017-2018;98;Ciencias Sociales;Institutos Profesionales;Publicidad;2017;0.22363636363636363;0.6175757575757576;0.10303030303030303;0.055757575757575756
2017-2018;99;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;2017;0.26375908618899274;0.5815160955347871;0.12668743509865005;0.028037383177570093
2017-2018;100;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;2017;0.4128878281622912;0.4932378679395386;0.030230708035003977;0.06364359586316627
2017-2018;101;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;2017;0.5409604519774012;0.39961662631154155;0.014426957223567393;0.04499596448748991
2017-2018;102;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;2017;0.5320378151260504;0.40808823529411764;0.009191176470588236;0.0506827731092437
2017-2018;103;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;2017;0.43061728395061727;0.5101234567901235;0.011358024691358024;0.047901234567901234
2017-2018;104;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;2017;0.41120689655172415;0.4873768472906404;0.0332512315270936;0.06816502463054187
